@relation reduce_train_py-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute Feature72 numeric
@attribute Feature73 numeric
@attribute Feature74 numeric
@attribute Feature75 numeric
@attribute Feature76 numeric
@attribute Feature77 numeric
@attribute Feature78 numeric
@attribute Feature79 numeric
@attribute Feature80 numeric
@attribute Feature81 numeric
@attribute Feature82 numeric
@attribute Feature83 numeric
@attribute Feature84 numeric
@attribute Feature85 numeric
@attribute Feature86 numeric
@attribute Feature87 numeric
@attribute Feature88 numeric
@attribute Feature89 numeric
@attribute Feature90 numeric
@attribute Feature91 numeric
@attribute Feature92 numeric
@attribute Feature93 numeric
@attribute Feature94 numeric
@attribute Feature95 numeric
@attribute Feature96 numeric
@attribute Feature97 numeric
@attribute Feature98 numeric
@attribute Feature99 numeric
@attribute Feature100 numeric
@attribute Output {0,1}

@data
-10.55545,-4.87931,-12.3753,-5.4913,-10.95462,-6.9186,-1379.29936,3653.28015,3009.10152,-6758.6328,-1551.56726,-3569.25568,6.96868,1955.6127,589.05953,-2907.16217,2595.98257,-4795.97053,2865.93983,-2237.82057,2132.40806,653.94443,790.68344,1872.54752,340.00782,-9278.06528,5124.91864,13840.76766,-21925.6148,-5055.77794,-9434.00238,6021.92616,1016.77841,-11105.24123,12021.68631,14117.55864,5574.69566,642.12951,-3727.86039,-3078.17177,5938.03675,6706.54208,-5905.53411,19274.01941,4603.693,8696.88984,-14760.27178,391.31778,2229.74924,-5530.7017,3607.93384,-6944.77077,1112.89868,19918.24569,-7978.3822,5304.32648,21183.51402,25600.00602,-11454.23018,-386.78523,-15010.73737,-10538.23602,951.63287,1954.34418,2170.43454,-583.88491,5723.82196,-269.7494,-9954.50472,10840.07877,19541.10073,5656.43334,1302.23715,-7135.2838,3236.25191,-12010.8839,-23998.07316,-1308.99799,-55885.08093,-6176.76224,-20328.33172,6280.09488,-3020.88309,9096.38991,16335.77216,-6469.56864,-24342.51783,1423.76464,-3007.90308,-26260.1428,-21270.36754,-7193.52107,-3272.33339,4944.67941,55278.24584,29008.61351,-12664.44362,7536.81924,8954.56915,17023.74252,0
-10.13935,-4.11574,-12.37805,-4.7906,-11.91737,-6.90652,-1381.61678,3647.15156,3014.87622,-6770.22881,-1555.25769,-3545.43815,-27.89762,1956.77999,640.17469,-2940.10149,2603.85105,-4779.80998,2854.24741,-2245.34586,2150.81081,638.20721,731.7214,1862.93299,281.88768,-9231.41952,5139.43987,13956.03995,-21858.46543,-5007.64547,-9251.92661,5994.06493,1007.13372,-11002.41424,12209.90822,14138.53788,5759.65276,567.74069,-3603.71265,-3169.55111,6169.52489,6892.58381,-5729.17444,19479.8309,4500.27937,8554.43607,-14498.23029,287.25913,2203.30584,-5870.53262,3341.04162,-7209.92258,1079.09574,20163.56165,-7979.53768,5740.71363,21236.39012,25744.48417,-11283.65083,-344.40131,-15184.94176,-10380.9649,882.18131,2044.40266,2309.165,-52.53502,5837.18789,-251.46211,-10282.26677,10695.53754,19575.31656,5766.36623,905.87705,-7039.56252,2300.08725,-12613.71307,-24503.56958,-1893.7699,-55931.4123,-6217.49384,-21103.34692,6792.88536,-3077.70864,9739.14484,16526.84485,-6795.47001,-23787.51327,1573.33672,-2796.15621,-25908.89007,-20859.31821,-7738.70344,-3459.58952,4380.26633,55549.70417,28790.69302,-12948.91033,6651.18149,8992.3312,17538.14085,1
-10.19097,-4.60754,-11.73133,-5.05239,-11.90611,-6.67679,-1376.93186,3651.1086,3012.34253,-6756.82198,-1544.19627,-3573.61949,-28.60505,1957.88571,584.03558,-2976.54543,2582.18661,-4758.40183,2855.30367,-2315.6568,2209.7861,663.53603,701.78012,1811.07345,253.88529,-9173.63142,5055.40241,13791.46311,-21874.7439,-5000.06034,-9269.11301,6069.72144,1063.61526,-10988.44138,12208.88907,14142.24092,5825.88214,515.673,-3711.2689,-2901.14574,6131.37257,6863.57663,-5717.87061,19380.79326,4612.67726,8574.31345,-14588.95513,233.53382,2348.53158,-5572.16094,3261.52411,-7134.49148,916.91776,20151.03028,-8235.5781,5649.05664,21358.93366,25476.97564,-11737.86837,-813.40569,-15002.69408,-10960.28116,676.88034,2083.6608,2190.55494,-142.22266,5936.99998,-426.19014,-10221.12403,10345.15016,19411.24261,5928.56863,1306.83104,-7550.32153,2911.16581,-12242.71277,-24562.14618,-2160.75864,-55645.74135,-6188.13595,-20662.36557,6479.60571,-2905.186,9309.38386,16301.94341,-7308.74831,-24077.58836,1826.38626,-2688.07281,-25565.79924,-21761.54225,-7036.52747,-4267.55118,4893.80356,54963.36927,28072.62727,-11491.63167,7120.08033,9076.76979,17382.78919,1
-10.75229,-4.5452,-12.21376,-4.2171,-12.31824,-7.16837,-1376.64649,3652.86314,3011.98734,-6760.82614,-1555.98388,-3545.65458,-23.70415,1964.65922,623.00643,-2911.33071,2586.23976,-4770.5212,2868.67884,-2366.61221,2165.86945,637.25077,692.59481,1860.64266,270.06232,-9245.9623,5047.3691,13872.98445,-21775.85664,-5094.40844,-9399.39392,6043.79654,864.12443,-10985.53784,12188.97923,14165.66377,5624.11941,408.66097,-3593.42105,-2997.73344,6083.28448,6857.81741,-5674.31663,19505.99188,4455.50931,8554.71078,-14490.80567,548.76384,2365.29291,-5275.4216,3282.80292,-7247.41663,1389.26915,20028.31632,-8070.76125,5811.62495,21284.5439,25650.30377,-11196.01091,-658.40952,-14654.8611,-10709.12923,423.47129,2039.1122,2788.1748,-124.31893,5978.17445,-309.35887,-10494.1099,10969.63343,19104.33772,5943.51675,1492.85707,-6866.05162,2476.5675,-12342.41819,-24213.34532,-1454.80183,-55475.57908,-6231.05524,-20609.01428,6225.95067,-3165.88628,9286.09154,15683.51165,-6946.4979,-24058.06291,1670.79427,-3086.53224,-26376.88302,-21640.15137,-7247.19446,-4427.74496,4648.17141,55353.27882,28699.44726,-13183.47628,7478.18437,8852.27104,17197.48374,0
-10.99343,-4.88388,-11.98697,-4.54049,-12.12231,-6.8605,-1374.79135,3657.89727,3017.02425,-6761.32388,-1571.33606,-3573.51835,-14.56649,1982.59976,610.85123,-2895.33274,2587.63758,-4799.33894,2833.12864,-2296.36053,2222.54593,740.09892,705.96344,1853.59996,253.65658,-9213.45426,5115.11311,13919.13377,-21866.48354,-5043.13376,-9369.49237,5809.68587,956.11954,-11057.00055,12121.2207,14091.65059,5715.74454,580.5575,-3527.44954,-3034.97426,6117.24753,6965.58386,-5614.41023,19578.33849,4568.13624,8759.75211,-14665.00083,174.54295,2272.22115,-5647.63897,3338.28358,-7399.78913,1041.42041,19776.99317,-8202.05727,5888.9397,21186.41983,25308.07698,-11233.38155,-305.33826,-14646.2798,-10772.27346,1070.4848,1922.28009,2227.97653,164.03506,5971.07418,-255.92645,-10542.07053,10747.85724,18849.21094,6314.97485,1045.28884,-6998.9424,2594.85996,-12673.09405,-24729.84393,-919.62973,-55267.18965,-6059.44022,-19980.02735,6742.0413,-2576.36841,9267.91808,16508.12374,-7300.30344,-24019.58732,1654.45234,-3105.85851,-25992.83067,-21773.66128,-7190.20196,-3672.24346,4313.30074,55174.45469,28598.34957,-13055.58552,7288.29414,9663.87352,17237.524,0
-10.57521,-4.81691,-12.38025,-5.12148,-11.28262,-6.31024,-1377.29402,3649.31891,3008.54553,-6760.47519,-1544.43501,-3556.91509,-5.05479,1989.92076,619.89951,-2928.87608,2589.71149,-4778.54569,2818.97317,-2306.72628,2110.84795,697.96152,750.41136,1867.66087,361.41423,-9231.3421,5185.24929,13856.98813,-21798.12564,-5036.73025,-9221.76655,5992.13863,881.77278,-11108.54321,12019.53784,14184.84652,5683.96731,510.84919,-3608.65358,-3067.49168,6063.05251,6690.66975,-5540.4516,19488.55764,4743.66918,8600.00888,-14899.31597,179.04997,2313.7313,-5557.23474,3522.33921,-6975.62411,1349.16136,20315.17461,-7982.60831,6065.06918,21167.31307,25626.10617,-11519.54596,-231.32073,-14848.5841,-10678.56914,933.12473,1921.3546,2781.65854,394.19687,5639.37302,-705.26679,-10889.69053,10847.60168,19247.75745,6312.85463,1696.72147,-6777.58082,2845.2012,-12337.66659,-24102.19299,-1740.65866,-55868.82716,-6565.19275,-19885.85177,6389.63865,-2452.39373,9256.98426,15959.21278,-7560.88659,-24103.77167,1357.27659,-3381.45484,-25922.87694,-21582.22033,-7242.30602,-3925.47356,4732.52705,55408.27163,28339.23372,-12544.51194,7182.69224,9060.07691,18111.25571,0
-11.17924,-4.97111,-11.84683,-4.78634,-11.48536,-6.89827,-1375.60455,3638.7124,3001.17513,-6749.34142,-1562.29033,-3558.85011,-29.22208,1959.35479,622.44047,-2936.42495,2582.32717,-4782.9503,2852.41588,-2251.84466,2189.5643,713.93813,686.392,1933.22507,256.60844,-9264.65768,5044.31476,13886.64345,-21885.06956,-5186.89023,-9200.55456,5958.08541,980.25108,-10976.28994,12134.1176,14226.99804,5807.41167,620.79567,-3585.5294,-3127.94454,6038.90264,6734.50833,-5586.7226,19502.30515,4615.17974,8643.68843,-14352.56356,466.85319,2233.31357,-5809.58585,3474.11523,-7266.45692,1182.8508,20136.91553,-7707.71271,5638.12858,21083.61946,25964.77711,-11547.87201,-368.48612,-14926.54702,-10554.86107,780.20906,1799.00152,2315.52495,-152.23667,6184.54509,-848.9476,-10224.55792,10602.23675,19261.44039,5743.31839,958.50229,-7018.18512,3029.5956,-12443.81007,-24585.38654,-1555.39331,-55703.09352,-6321.79099,-20681.43397,6538.35586,-2617.96664,9421.45816,16255.77553,-7514.81662,-23677.23874,1085.66253,-3145.82722,-25975.04331,-21193.96549,-7295.34973,-5005.45141,4674.64546,55098.7062,28506.98024,-13073.6794,8233.76928,9506.57436,17399.37015,0
-10.79123,-4.66698,-11.80556,-4.69348,-11.28073,-6.82332,-1380.40697,3645.89226,3019.02985,-6770.28292,-1554.6139,-3554.22143,-13.4779,1978.59353,606.22967,-2890.36126,2562.91529,-4767.23884,2819.6053,-2288.797,2189.51546,592.89215,740.38569,1931.16303,243.24013,-9377.75831,5104.62336,13964.35109,-21827.11584,-5070.83901,-9181.8175,6049.24518,935.57995,-10931.95032,12038.61801,14110.33177,5689.19069,646.68218,-3534.41302,-3169.28601,6163.79259,6931.57849,-5948.60923,19482.118,4609.97066,8677.38793,-14526.66876,245.26659,2246.95326,-5715.56253,3433.54281,-7139.12998,1185.71536,20324.76507,-8283.52145,5659.94478,21276.00355,25707.49159,-11162.92836,-641.46854,-14883.82034,-10699.63393,857.84308,2016.56593,2561.31857,-365.59287,5872.4727,-142.48917,-10497.35323,10590.10058,19138.37103,6319.11741,1227.08267,-7038.0326,2498.63853,-12310.04021,-24568.92108,-1880.98531,-55715.83408,-7011.41559,-20559.24051,6139.48059,-2824.32036,9025.27626,16587.61106,-7135.80476,-23849.74218,1406.11759,-2624.144,-26501.11975,-21809.18782,-7096.69747,-4514.38364,4605.56382,54994.25882,27908.75657,-12008.39301,7714.03659,9011.63986,17018.49526,1
-11.29934,-4.37166,-11.74399,-4.99867,-11.35636,-7.62925,-1369.36153,3641.65072,3008.63073,-6756.2332,-1568.28159,-3556.24186,-26.4745,1974.48107,600.61278,-2882.43123,2569.18525,-4773.76327,2904.69866,-2275.46687,2223.90712,722.33492,722.82914,1858.04737,272.92672,-9322.49639,5169.54879,13859.2443,-21864.86084,-5202.34742,-9375.7827,6006.12159,818.24185,-11065.26174,12124.04281,14232.50426,5661.95493,598.40499,-3453.15697,-3041.66466,6116.89952,6917.98401,-5719.04224,19446.73156,4544.55045,8520.78722,-14556.53665,77.12213,2039.14723,-5419.44032,3512.01527,-7113.10549,1298.52392,20066.65861,-8077.33599,5692.38929,20890.52733,25394.42634,-11049.8182,-781.52831,-14981.62574,-10683.59221,473.17311,1931.87343,2410.14332,-67.5759,6106.15527,-188.39757,-10544.23423,11062.94499,19652.46933,5875.41845,1317.95436,-6356.58085,3462.1738,-12270.41949,-23866.55881,-1650.28587,-55593.82752,-6600.84065,-20439.30055,6665.85141,-3357.76099,8982.62773,16261.92058,-6751.71673,-23622.83273,1384.19269,-2737.0078,-26474.70373,-21512.87437,-7522.48138,-4454.22822,4633.3295,55212.32832,27790.21362,-12901.66822,7296.91448,7826.36708,17071.30491,0
-10.69587,-4.16819,-12.48484,-4.81833,-11.67104,-6.95076,-1374.3906,3657.79283,3012.35163,-6767.24605,-1548.25177,-3567.18149,-8.27649,1973.90268,607.59658,-2909.53737,2589.56755,-4750.88959,2866.90503,-2292.5476,2137.60681,699.50096,669.69412,1912.48932,356.12667,-9199.78419,5118.8716,13908.2572,-21868.53107,-5238.66288,-9293.92401,6017.54961,871.92416,-11160.52189,12269.57022,14193.82459,5684.07316,701.63639,-3572.23703,-3176.59874,6070.35492,6922.95468,-5756.98204,19499.67843,4422.77004,8777.32116,-14549.03174,148.15534,2277.58057,-5561.50431,3429.04259,-6996.81832,1425.27621,20172.87228,-8241.29934,5802.59538,21462.8699,25434.9714,-11348.66177,-460.49561,-14739.89837,-10523.41423,723.35978,2103.646,2439.96744,-30.267,6113.45557,-525.11008,-10492.06259,10924.55718,19309.09098,5932.06528,1114.6291,-6862.67442,3148.1092,-12298.27425,-24319.6698,-1279.4324,-55992.59453,-6366.02061,-20775.67122,6311.04454,-2449.0012,8759.37468,16212.10281,-7129.87006,-24139.38061,1742.47923,-3183.61629,-25853.61515,-21885.867,-7885.43013,-3653.67146,4229.67368,54901.44861,28212.7426,-11957.24239,7757.8612,8028.87403,17358.92021,1
-10.47358,-4.92216,-12.44962,-5.06167,-11.71977,-6.86439,-1375.57042,3647.37318,3000.65193,-6763.3233,-1574.97476,-3559.99699,-27.36935,1966.69926,606.1137,-2916.91102,2573.88975,-4747.68581,2822.63256,-2317.04573,2153.44158,692.30458,729.19878,1882.7428,301.88992,-9221.75969,5046.07067,13904.57735,-21774.37686,-5081.64717,-9341.40454,6036.09961,933.11277,-11075.77596,12072.22814,14112.08596,5715.6306,517.4248,-3857.42577,-2931.00079,5777.85112,7012.71542,-5855.0572,19205.77353,4592.33693,8518.10961,-14579.78832,509.5993,1967.95655,-5657.62563,3378.60919,-7126.15273,1581.94491,19927.56699,-7886.783,5830.05566,21505.1929,25307.29121,-11612.24444,-707.02445,-14821.84211,-10869.08355,1061.31177,2038.71274,2764.29622,312.15394,6098.09087,-425.75318,-10450.7279,10805.34034,19280.11224,5960.69582,887.0175,-7197.2494,2706.94563,-12870.48417,-24328.09027,-981.04182,-54957.17497,-6568.41809,-20328.80791,6176.0836,-2946.17928,9239.38563,16445.17873,-7431.15719,-24006.67871,1412.00179,-2700.81621,-26042.26213,-21832.58034,-7973.39817,-4591.96565,5361.84565,55357.93401,28724.59491,-12624.88111,7455.34973,8528.46178,17339.10947,1
-10.12798,-4.9197,-12.01506,-5.16229,-11.62711,-7.15574,-1369.59622,3627.77555,3017.77454,-6765.60303,-1555.86859,-3539.25284,-13.83929,1967.01988,653.64963,-2952.40669,2598.52299,-4757.99019,2899.17852,-2338.58703,2181.58616,689.36556,755.35856,1859.4625,290.70866,-9248.86519,5154.58654,13922.38618,-21847.03296,-5055.73586,-9397.11463,5995.2388,862.41505,-10986.9102,12171.21073,14038.52293,5734.81372,601.95162,-3417.01305,-3059.36766,6016.91267,6897.69059,-5684.838,19450.63653,4647.32419,8610.89268,-14800.85036,477.84402,2239.6648,-5596.94766,3686.13502,-7185.53075,1254.75487,20134.60319,-7917.50368,5867.02583,21119.75701,25708.23267,-11172.70562,-553.52338,-14826.77651,-10888.16815,660.80827,2222.39648,2341.02635,96.21307,5444.14418,-218.50528,-10358.84415,11071.64063,19542.09219,5672.71372,1333.60899,-7577.01617,3157.73183,-12406.4018,-24288.54523,-1590.81149,-55393.15788,-6408.92185,-20307.01787,6210.97216,-2328.751,9490.50061,16495.60146,-7074.68832,-24181.87129,1715.79543,-3085.72658,-26388.5662,-22329.33797,-7902.00076,-3987.9851,4691.78402,55520.17474,28653.96248,-12197.87717,7545.41786,9028.43056,17856.10286,0
-10.84182,-4.94512,-12.44899,-5.12983,-11.36998,-6.819,-1374.87358,3647.91898,3011.12874,-6767.202,-1573.81286,-3534.82398,-50.35058,1985.51458,583.63285,-2951.10107,2591.97581,-4769.31427,2797.40978,-2267.10344,2191.04591,646.50317,793.46427,1794.06034,312.66221,-9312.94183,5042.52669,13890.63189,-21745.49338,-5133.46293,-9325.2677,6077.69745,954.95018,-10977.44342,11997.23284,14140.34118,5675.5432,595.3088,-3461.46598,-3220.3906,5967.5712,6858.20795,-5718.23037,19434.48808,4445.00585,8630.81919,-14580.43797,419.29397,2253.73602,-5656.33357,3470.87876,-7070.7385,1321.18458,20216.96218,-8359.96989,5960.67338,21169.20839,25623.81223,-11406.11659,-845.68238,-14925.66193,-10765.63242,1011.14953,2199.94205,2542.16435,174.38485,6183.13644,-121.2544,-10420.51238,10712.17178,19625.69085,6379.02446,1145.06108,-7307.80415,3266.79275,-12413.15376,-24378.61999,-1912.62125,-55358.24977,-6502.8371,-20857.45158,6174.78773,-3108.18579,9356.8247,16037.51439,-6698.2859,-24324.81855,2240.52849,-3225.88363,-26239.3598,-21961.58236,-7141.45187,-3559.55922,4237.9244,55359.85706,29041.12087,-13128.66982,7416.31718,8949.51621,17608.05501,1
-10.96277,-4.47377,-12.1803,-5.22699,-11.51788,-6.90029,-1376.84041,3644.95458,3003.31247,-6774.19604,-1543.52838,-3577.82813,-54.25593,1968.70677,629.49074,-2881.84266,2640.18807,-4777.90224,2873.47732,-2329.33128,2195.22789,661.37402,701.26638,1823.09829,133.34411,-9079.21874,5055.62763,13858.0243,-21883.34885,-5085.94262,-9348.19275,6062.33,1003.69497,-11188.97664,12075.67858,14119.4736,5794.38145,463.95312,-3625.19772,-3164.41906,6081.74853,6757.54636,-5518.57579,19362.08165,4576.84202,8510.95503,-14795.52084,562.70992,2211.02729,-5184.67794,3466.74618,-7032.06303,1689.20043,20222.86706,-8113.96269,5892.15187,21083.69595,25417.30559,-11335.21319,-667.47698,-14747.39862,-10722.23919,662.51889,2045.47756,2519.28954,92.32323,5811.01813,-556.17281,-10002.97819,10856.54423,19657.21833,6381.30393,1864.6258,-7198.56084,2660.04809,-12528.95543,-24168.76557,-2059.56286,-55668.55101,-6625.20698,-21168.32032,5969.66969,-2843.07624,9869.47665,16252.66677,-7396.84007,-24092.51701,726.9386,-2926.28001,-26344.26511,-21897.02265,-7653.93215,-4359.70061,4431.25603,55468.38893,27719.49241,-12604.45393,7855.05509,8546.90373,17338.42106,1
-10.95787,-4.5097,-12.20163,-4.91701,-12.05111,-6.74215,-1374.16816,3667.08606,3009.50897,-6764.96359,-1545.36447,-3566.14007,-19.44,1949.3222,621.24446,-2897.07618,2573.42889,-4806.84027,2866.14128,-2320.23469,2180.58827,663.54972,730.63689,1871.3178,379.83465,-9178.63441,5046.90901,13746.5629,-21854.93379,-5143.99738,-9410.19233,6023.88843,1032.05763,-11139.08334,12057.5227,14193.92955,5753.85793,571.59376,-3717.507,-3066.41205,5968.85966,6940.5256,-5648.90728,19472.42282,4531.41849,8708.03948,-14785.58204,351.6145,2482.97021,-5688.68055,3531.62962,-7217.88911,1386.50189,19840.65382,-8247.14212,5757.68646,21469.34216,25766.30309,-11329.17757,-619.09619,-14863.69215,-10870.78404,944.71039,2218.96328,2352.22293,-196.62867,6035.08319,-473.98975,-10215.19379,10549.42912,19186.05471,6206.87232,1118.22454,-7262.65988,2893.89904,-12333.84409,-24139.68053,-1308.64424,-55589.23955,-6570.23462,-20110.82777,6471.70023,-2659.14247,9098.29408,16479.05112,-6835.49989,-23555.21431,1994.2507,-2919.88627,-26117.94407,-21546.04756,-7548.51499,-4056.11474,4359.19361,54654.9172,28716.42985,-13049.04905,7724.7784,8353.49925,16944.90885,0
-11.46133,-4.5487,-12.31268,-4.90112,-11.91024,-7.15388,-1371.60493,3660.74507,2997.06242,-6768.91808,-1553.22276,-3523.24339,-17.41376,1981.25896,631.98046,-2921.10204,2610.73663,-4781.33251,2868.54612,-2349.8868,2209.62291,691.67074,713.89136,1893.84491,268.20031,-9270.26153,5054.45309,13847.72964,-21891.34892,-5156.18904,-9378.34057,5864.68713,989.1685,-10985.6253,12107.6895,14221.15705,5723.33606,743.35314,-3521.40772,-3285.54449,5992.77727,6631.04157,-5638.58776,19574.75834,4564.80527,8630.56681,-14891.97054,255.00723,2230.74005,-5457.19315,3365.60227,-7107.99375,1307.25102,20371.79265,-7968.48528,5818.40726,21326.48593,25639.20354,-11175.46672,-302.91585,-14441.69896,-10255.17479,794.59313,2089.46021,2331.85436,269.48657,6350.22819,-482.05626,-10189.31304,10693.72269,19458.11274,6363.97677,1072.96053,-6854.40875,2898.26097,-12272.47633,-24283.80278,-1745.00483,-55719.99289,-6122.08842,-20434.51343,6122.89279,-2925.39663,9570.36701,16415.35469,-7158.80284,-23876.59041,2186.90335,-2823.30652,-26152.48825,-21482.80661,-7206.4,-4451.04458,4203.88914,55145.62164,28612.77249,-12446.79471,7911.00258,9547.4942,16763.82146,0
-10.59522,-4.35521,-12.43066,-5.30994,-11.74565,-7.12082,-1380.71598,3645.5432,3000.01462,-6776.72568,-1573.96175,-3550.84549,-20.18683,1991.65713,639.73873,-2907.64127,2582.29696,-4826.79622,2857.03208,-2225.68893,2181.18547,575.59557,730.79652,1896.88563,303.82304,-9197.09942,5164.35798,13872.01538,-21917.93538,-4959.80715,-9345.63423,5937.96096,945.76383,-11022.58413,12270.42351,14111.95198,5616.29442,658.82184,-3545.23825,-3208.91484,6214.25764,7043.68767,-5788.9622,19419.08385,4554.16118,8832.92859,-14698.8942,523.45791,2333.701,-5597.6792,3292.64056,-7230.56987,1276.5621,19960.51554,-8188.62354,6034.29946,20998.19478,25611.06708,-11301.48238,-477.89551,-14906.05981,-10843.22972,864.3378,1652.03238,2502.96001,314.37285,5972.82051,-42.02274,-10113.79372,10492.70223,19683.61688,5930.76352,1294.28951,-7203.76334,3182.62363,-12606.05987,-24489.27089,-1704.09105,-56078.65739,-6557.95245,-20462.53303,6268.2101,-2855.06473,8579.05951,16764.48466,-7037.66505,-23803.05714,1074.45719,-2896.80957,-26123.43873,-21199.58843,-7213.46763,-3895.13356,4530.26514,55586.34798,28394.30794,-13188.21344,7623.72606,8680.0197,18078.9984,1
-10.65967,-4.77327,-11.71395,-4.28366,-12.09176,-7.12899,-1371.60546,3649.50039,3017.73963,-6764.79099,-1564.8241,-3570.33762,-25.30132,1991.66017,630.96348,-2905.60876,2585.76806,-4771.74609,2877.52857,-2319.07692,2231.37483,673.16644,596.4473,1840.09463,306.06402,-9254.20715,5155.21356,13900.16381,-21744.34751,-5076.37511,-9325.63518,6196.54848,1057.22925,-11013.5884,12250.33228,14160.06883,5699.26564,573.9333,-3573.90105,-3099.73781,6058.65713,6992.25839,-5998.35408,19347.47331,4666.76421,8378.86872,-14627.30908,6.2708,2350.02862,-5619.45917,3374.27378,-7056.33118,1315.14424,19947.55555,-7893.16362,5985.33432,21120.87108,25425.27363,-11176.48324,-203.13481,-14819.65917,-10749.20044,960.43263,2264.34794,2194.69533,-221.5074,5999.8034,-602.64361,-10388.07224,10603.79884,19796.60013,5852.7197,1796.90586,-7112.79553,2817.57884,-11854.02302,-24249.43568,-1925.37872,-55512.46737,-6187.96318,-20541.17918,6404.12873,-3112.37345,8718.0304,16475.46397,-7414.13745,-23685.58724,1386.53455,-3160.80381,-25840.47426,-21523.70574,-7156.67755,-4855.22787,4649.02094,54999.0973,28196.44051,-12451.30998,7924.24154,8986.11993,17217.70392,1
-10.81328,-5.02101,-11.86106,-4.90933,-11.30863,-6.93857,-1375.55966,3638.02788,3004.39171,-6781.16105,-1544.19971,-3561.74386,-11.59104,1954.14916,609.54777,-2949.07955,2606.83161,-4762.76276,2908.63621,-2295.89774,2233.66753,655.47009,763.58166,1876.86334,324.76064,-9258.09418,5176.39525,13885.56956,-21978.99776,-5116.46513,-9366.81617,5953.9954,943.61489,-11163.20008,12123.98463,14332.48098,5770.79165,577.34564,-3522.09829,-2899.65571,6090.22578,6839.88272,-5748.92411,19379.21981,4610.27389,8803.65244,-14258.47383,128.37106,2397.40693,-5731.62102,3473.7632,-7301.09749,1382.24423,20271.926,-7975.18908,6006.51911,20927.23794,25599.44424,-11286.81393,-667.49603,-14684.38542,-10702.36979,980.18473,2236.59106,2557.58413,258.0529,5649.63079,-745.2375,-10260.9652,10730.14955,19536.82948,6012.71267,830.36739,-7312.6242,3265.03327,-12259.04381,-23603.66371,-1559.64989,-55475.87524,-6389.56143,-21146.08489,6528.98811,-2521.05897,9502.5779,16392.45843,-7588.4727,-23798.05664,1715.41453,-2835.15431,-26215.19103,-21989.86658,-7550.27113,-3959.25681,4335.31361,55113.12738,28693.67968,-12940.33489,7693.86779,8137.78496,16929.54151,0
-10.86485,-4.79203,-12.00538,-5.11973,-11.90639,-6.8468,-1376.55198,3658.36858,3013.4209,-6768.80373,-1574.47763,-3556.31798,26.89113,1965.6502,643.26825,-2951.25923,2554.76621,-4749.49908,2850.00539,-2344.08328,2170.56784,622.35611,699.81267,1858.13994,300.27673,-9330.72858,5104.16851,13962.54073,-21781.72453,-5051.01732,-9381.96191,6036.08638,941.08422,-10852.56253,12201.10122,14288.2749,5608.55433,499.72902,-3673.58876,-3231.91071,5963.94676,6781.27823,-5511.32321,19416.10691,4614.67016,8706.03872,-14781.35377,269.63072,2139.4329,-5599.09996,3453.43233,-7115.29489,1354.79957,20058.85308,-8014.26971,5814.04243,21452.97246,25353.83442,-11718.6042,-382.4553,-14791.69109,-10729.3899,780.10354,1846.95305,2682.39802,-268.6994,5712.56095,-237.46304,-10538.33425,10964.95143,19338.04087,5644.3106,1541.6891,-6924.42126,3280.67908,-12073.7372,-23961.40958,-1696.08784,-56039.94312,-6224.23402,-20574.57823,6598.73704,-2596.34479,9721.98558,16021.77523,-6547.43359,-24193.06464,1221.24849,-3182.02298,-25876.73155,-21319.63227,-6820.94363,-4472.54906,4527.21365,55436.09055,28424.46994,-11936.90671,8051.81459,8668.55771,17137.70705,0
